Dapur Kita Catering	dapur-kita-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo-dapurkita-01-r1GlfCnpS/dapur-kita-catering.jpg"	Catering	"Jakarta, ID"
Sevilla's Catering	sevillas-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo-small-sevillas-SkXzGQT-v/sevillas-catering.jpg"	Catering	"Metro Manila, PH"
PUSPA CATERING	puspa-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/Bridestory_u9hiwr/puspa-catering.jpg"	Catering	"Jakarta, ID"
Famous Bites	famous-bites	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo_FB_png_g7a6lp/famous-bites.jpg"	Catering	"Surabaya, ID"
Western Food Owan	western-food-owan	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/PicsArt_1423654875305_zgvak5/western-food-owan.jpg"	Catering	"Jakarta, ID"
Tavoletta Conecake	tavoletta-conecake	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/IMG_8042-2_mdbzkx/tavoletta-conecake.jpg"	Catering	"Jakarta, ID"
Senyaman Kopi	senyaman-kopi	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/senyaman-cheers-SJSBOFWQ8/senyaman-kopi.png"	Catering	"Bekasi, ID"
Kinsmen Coffee	kinsmen-coffee	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/namecardmobilecart3-22_copy_avf8v1/kinsmen-coffee.png"	Catering	"Singapore, SG"
CV Mahaputra	cv-mahaputra	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/bridestory-HJU4XMR2v/cv-mahaputra.jpg"	Catering	"Depok, ID"
Bali Indah Catering	bali-indah-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/bali_indah_p01-revised/bali-indah-catering.jpg"	Catering	"Jakarta, ID"
Patisserie Glace	patisserie-glace	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/AtRdrwhjdHsIKcb54T2uzW6xULTDck1RyZl-6Aeq1Tg5_cj51bs/patisserie-glace.jpg"	Catering	"Medan, ID"
Blessing Angel Pastries	blessing-angel-pastries	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/06c8b1e1-6ea9-4c30-a771-76f11d160802-B1JCA9KrN/blessing-angel-pastries.jpg"	Catering	"Tangerang, ID"
THE LOKHA CATERING	lokha-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/a4ee1455727caab0033f437ee25a97531519ee01/lokha-catering.jpg"	Catering	"Bali, ID"
GALERIPESTA	galeripesta	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/13b9db434e6a98853b3560d7ef066d98438429c9/galeripesta.jpg"	Catering	"Bandung, ID"
Kedai Sonja	kedai-sonja	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/kedai-sonja_logo_on-blue-S1XMEpmw4/kedai-sonja.png"	Catering	"Jakarta, ID"
Calia Catering	calia-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/bridestory-ryTSPOzwS/calia-catering.jpg"	Catering	"Yogyakarta, ID"
Juice Clinique's	juice-cliniques	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/file_crx2wl/juice-cliniques.png"	Catering	"Jakarta, ID"
Momade ID	momade-id		Catering	"Bekasi, ID"
Acacia Alley Restaurant	acacia-alley-restaurant	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/circle-logo-green-1992-S18B6j1Or/acacia-alley-restaurant.png"	Catering	"Laguna, PH"
Otakotak si Dia	otakotak-si-dia	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/IMG_0022_tp0ajr/otakotak-si-dia.jpg"	Catering	"Jakarta, ID"
Kentjana Catering	kentjana-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/bridestory-ByKovNEtE/kentjana-catering.jpg"	Catering	"Tangerang, ID"
B'STEAK CATERING SERVICE	bsteak-catering-service	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/mrs-fina-8-BJ7Vp8ifQ/bsteak-catering-service.jpg"	Catering	"Tangerang, ID"
Istana Gading	istana-gading	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/472c3117e2b816b9e45698979e5255ee9a8538d4/istana-gading.jpg"	Catering	"Bandung, ID"
Megu Weddings	megu-weddings	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/megu-weddings-logo-rJTBHGvzr/megu-weddings.png"	Catering	"Singapore, SG"
graha indah wedding	graha-indah-wedding	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/graha-indah-wedding-1585505896-BJVdIvRU8/graha-indah-wedding.png"	Catering	"Jakarta, ID"
Velvet Cake	velvet-cake	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/IMG_20160202_225853_t5el6b/velvet-cake.jpg"	Catering	"Semarang, ID"
Wiz Catering	wiz-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/bridestory-rJMUDBSUE/wiz-catering.jpg"	Catering	"Bandung, ID"
Apeatit	apeatit	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/IMG-20150827-WA0000_nby9wk/apeatit.jpg"	Catering	"Malang, ID"
Meraki by Dyy & Dee	meraki-by-dyy-dee	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/meraki_logo-01_abwylq/meraki-by-dyy-dee.jpg"	Catering	"Singapore, SG"
Kambing Guling Ade Muzni	kambing-guling-ade-muzni	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/924047_1642299329330616_1511362102_n_cb1nsf/kambing-guling-ade-muzni.jpg"	Catering	"Bali, ID"
Manna Pot Catering	manna-pot-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/manna-pot-rJKeDv8uf/manna-pot-catering.jpg"	Catering	"Singapore, SG"
Rumah kayu	rumah-kayu	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/ac177184e175f587114b03dafc4c3c1ecd760050/rumah-kayu.jpg"	Catering	"Tangerang, ID"
Pisang Ijo Cendana	pisang-ijo-cendana-1	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo-circle-rJYl9zGXN/pisang-ijo-cendana-1.jpg"	Catering	"Jakarta, ID"
Anjeli Catering Service	anjeli-catering-service	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/anjeli-catering-service-1555119418-Hk2Ha2At4/anjeli-catering-service.png"	Catering	"Bekasi, ID"
Layer Speech	layer-speech	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/bridestory_e59bsb/layer-speech.jpg"	Catering	"Surabaya, ID"
Dapuradit	dapuradit	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo-a-B1qReAY8w/dapuradit.jpg"	Catering	"Samarinda, ID"
Omah Keik	omah-keik	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/doll_cake_sbzb7o/omah-keik.jpg"	Catering	"Surabaya, ID"
Milk for suRe	milk-for-sure	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/icon_smtumn/milk-for-sure.jpg"	Catering	"Jakarta, ID"
Sunlife Pastries	sunlife-pastries	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/mascot_logo-SyFLNorhz/sunlife-pastries.jpg"	Catering	"Singapore, SG"
Kafve Coffee	kafve-coffee	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/img_3817-HJJx2_bim/kafve-coffee.jpg"	Catering	"Singapore, SG"
Go Samui Catering	go-samui-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/Go_Samui_Catering_logo-01_h9k9n5/go-samui-catering.jpg"	Catering	"Surat (Surat Thani), TH"
Poppins Desserts	poppins-desserts	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/COBA_10CM_cl8pyh/poppins-desserts.jpg"	Catering	"Surabaya, ID"
Culture Royale Catering	culture-royale-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/cultureroyale-BkOPyG12m/culture-royale-catering.png"	Catering	"Jakarta, ID"
RG Bali Catering Services	rg-bali-catering-services	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/bd9b196810cdf825499ecba0ff379449b68e98d6/rg-bali-catering-services.jpg"	Catering	"Bali, ID"
Delicieux	delicieux	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/225616_197512196958202_70752_n_lwrjge/delicieux.jpg"	Catering	"Surabaya, ID"
Rumah Makan Ponyo	rumah-makan-ponyo	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo_ponyo_1x1_jiwc8q/rumah-makan-ponyo.jpg"	Catering	"Bandung, ID"
D'Caf Catering	dcaf-catering	"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAJoAAACaCAMAAABmIaElAAAAM1BMVEXc3Nze3t7////a2tr9/f319fXj4+P39/f7+/vw8PDl5eXt7e35+fnr6+vp6eny8vLn5+cXqzwfAAAFRklEQVR42uzY3XKCMBBA4bMuJvyN+P5PW2cKrCi0gUDCBdubTmHs6eeiUmTNEDmyZljXJZFfcEAaCNFqq+IID9tFTRDYMw1hPzWE3dKAfdWAXdL6nn3VgPg0hF3VrC4yDThKDYhJgyPU7IE2p8HBasC2NITD1OwnW9IghRqsTyOVGivTgFRqwJo0OFjt80BwGonVIDQNkqsRlkYGNQhJgyxq/J9GJjX4Lw2yqfF3GhnV4O+0RGoSwMY8mmRRYzkNMquxlEZ2NZhPgxOovfcsoOVSm00jmVoYm33HSdTgO42T7JoVGdoprlCAaRqcSI1p2ol2jUkawGmuUIT3tFPtGlgagWrLGKqMW6tKrBpDGkTumqqrm863Zdn6rqmdaqwaphaza4prytvblI1DiVLr04hTU3e/fc3daZwav2kxaipVcZuZohKNUOu7YtTU+dvCeKcxaqxT+16zurwtTllrxK4RpzYtK/1rymlblBrbd02dhbTV0wmIe1attTndrgZsVlPxY8ND9DWgr5HHWOxFE6lN47UZCjqnOnkB7oYjjZJBTd3wqlGh7w8CStUfKpym3zXohjLl889Eh7Yqh9qAdkdBJmqg3Ae2DGqNXYVfasJ49TaQXK21pxNBpmr2lLbJr1BcMe55f+iDbTwhtZo++k1T5tXQftsemlhNK3s+J2ozZ6RVM5MlNXNNrdanFc8PNTtJn0WflketqFlSoy4yqXlLm921Mc0nV/Ohav5Su9QutUvtUjvmPdTOyfce2oV+8uiuz2s2vYlfVvOD63VvcNo7qpn70GLpPrTIdR9qv9vL3N27eCtPrjb+y6X7ad9cdFWFgSg6myktjxb6/197Jac6kQMCdqDc5Gyj0QRwuZxCMi3E85/J0hChi62JNmGTXX/IRBoK9tec5ZXec+AS1kBcyyQG+AUGmeCo5a++1Fqq9QQ3DhYA7DBOYDJCitTaI7apJMZ4b0wlaSw/cnGnaOKCjaH11Yf4NkSLie4ya8zUhdE11Y40bgwdMV9gjYgRR2eqAzGujWCiU60xw7aNcO2na1qb3J1ijRmDq76NqQcw0ynWmAa/bqXx3jv3eGnWrfqB+ARrxNEtIPm67cPQWWuRYq3thtC3tV9AdJFJ2xpj/PU1begsiFdCsN3C2WUEk6o1tm5W1TFR0WoSXxwbM5vC1bM2n5L1YwSRQGHxkTI5iqOfTZOqWXu7IE0DbbbVQmZ8GOq3C5iaNXgB64hlly1r8pYpCpxTqzVuZYBxAjti7QXnK5kMVLHGaJ5HxA8ZDlubniyj3IMzrSVp8Ukmxg5bSx+e/iPrWAupzNKW31lLL6nggpK1XjoEedakR9MrWUtoIW2YYQ0UEpqutUD51ij8Wfuz9l9b6znfGve657VBri6ZYfh0jlSy9loHYzkz9rVmZo81bFqTtoupM2OkTaOz6o+HSjkDq62VrHXJaqJta3vX5XpNMid1rrAuF06VbNMaaO8acGLqjQ6Y6aUrrbAGfGJjG+rGZKapg2UmwpY1QduwlsRBIcRy5PXsv0sDpBk5ssJdGkKqwnXIGvZZQ/7jRZdxR1BBa+9ouNzaljRBu5E1zNFuVGtztNuMUPxGw02sLaDdpNYW0XCLEbqMdgNrWENDcWvraIWt4RNa0RH6Ga3oeQ2f0VDQ2hZaMWvYRkMha3vQiljDPjQUsLYX7XJr2I+Gi60dQQOuswYcRMNl19Av0K6xhm/QcIm1L9FAONca8DUaTh6hOWjAedaATDScVmsKaKAzrEEFDfrWoIYmx1WxBk00QM8aoIwGLWvQRJNkSzuSfy/QQTehkNW1AAAAAElFTkSuQmCC"	Catering	"Bogor, ID"
Arkamaya Catering & Cakery	arkamaya-catering-cakery	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/arkamaya-catering-logo-BJNMqM8vN/arkamaya-catering-cakery.png"	Catering	"Jakarta, ID"
Nibelle Cookies	nibelle-cookies	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/profile_photo_1_iu8zhl/nibelle-cookies.jpg"	Catering	"Surabaya, ID"
Ros Catering Service	ros-catering-service	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo-bs-HJHUB_1mv/ros-catering-service.jpg"	Catering	"Bogor, ID"
MISTER CHEF	mister-chef	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/img-20161123-wa0003-H1saqoQXX/mister-chef.jpg"	Catering	"Jakarta, ID"
CROYAKI - Croissant	croyaki-croissant	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/Croyaki_-_Croissant_Taiyaki_Logo_round_qgmxdg/croyaki-croissant.png"	Catering	"Tangerang, ID"
"GANESHA EK SANSKRITI, INDIAN RESTAURANT AND BAR, UBUD"	ganesha-ek-sanskriti-indian-restaurant-and-bar-ubud	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/ganesha_stairway/ganesha-ek-sanskriti-indian-restaurant-and-bar-ubud.jpg"	Catering	"Bali, ID"
Cindelaras Catering	cindelaras-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/Ayam-Kodok2-web_vzsojb/cindelaras-catering.jpg"	Catering	"Tangerang, ID"
Pazia Bar & Resto	pazia-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/Logo_Catering_hvfk8m/pazia-catering.jpg"	Catering	"Bali, ID"
Bite'A Bit	bitea-bit	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/image1_2_f7y0s9/bitea-bit.jpg"	Catering	"Jakarta, ID"
JAGO Coffee	jago-coffee	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/jago_design_logo_finalartwork_vertical_color-H1QXIcMiH/jago-coffee.jpg"	Catering	"Jakarta, ID"
Mamelaide	mamelaide	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/img1418699101123_fhrqly/mamelaide.jpg"	Catering	"Tangerang, ID"
Lilys Roll Cake	lilys-roll-cake	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/2016-10-03-09-52-12_fsbimn/lilys-roll-cake.jpg"	Catering	"Jakarta, ID"
Last Hurrah Bali	last-hurrah-bali	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo-on-bridestory-profile-HyBFIul3P/last-hurrah-bali.jpg"	Catering	"Bali, ID"
Floraison	floraison	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/photo_30_yfe8j5/floraison.jpg"	Catering	"Surabaya, ID"
HIKMAH FOOD CATERING	hikmah-food-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/icon-hf-BJoTUqMdG/hikmah-food-catering.jpg"	Catering	"Surabaya, ID"
Chokoréto Brownies	chokoreto-brownies	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/18_habj9l/chokoreto-brownies.jpg"	Catering	"Bandung, ID"
Eden Hotel Catering	eden-hotel-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/20_rliaoj/eden-hotel-catering.jpg"	Catering	"Bali, ID"
Evie V-Day Cakes & Catering	evie-v-day-cakes-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/10431550_10202646899328286_5436644710646124939_n_ucqbim/evie-v-day-cakes-catering.jpg"	Catering	"Bali, ID"
Bakso Taytoh	bakso-taytoh	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/683a0445ac5bae6c43caf1dbe5cda9b64aab2d8b/bakso-taytoh.jpg"	Catering	"Jakarta, ID"
Payon Catering	payon-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/payon-BJlfA3AnX/payon-catering.jpg"	Catering	"Bali, ID"
Sector Restaurant | Lounge and Event House	sector-restaurant	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/img_0171-BkPYU9cUz/sector-restaurant.jpg"	Catering	"Bali, ID"
Mixes From Mars	mixes-from-mars		Catering	"Singapore, SG"
My Quipie	my-quipie	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo_my_quipie_z7r00l/my-quipie.jpg"	Catering	"Surabaya, ID"
Pompidou Sweet & Savoury	pompidou-sweet-savoury	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/LOGO_POMPIDOU_gibbkw/pompidou-sweet-savoury.jpg"	Catering	"Bandung, ID"
Emma Wedding House	emma-wedding-house	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/ASK_3037_kce9ui/emma-wedding-house.jpg"	Catering	"Bogor, ID"
Anomali Coffee Catering	anomali-coffee-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/bridestory-S1p081dGI/anomali-coffee-catering.jpg"	Catering	"Jakarta, ID"
Nusa Cendana Catering	nusa-cendana-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/9dc1b7d4-8b91-4d37-b0f1-0c41ab86d3ce-BJqPxaioB/nusa-cendana-catering.jpg"	Catering	"Jakarta, ID"
G for Greeta	g-for-greeta	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/Aj6SIXW2SaW77wmMRsRconOUqlr-kLuNcRZKfxW8D6qP_tavlab/g-for-greeta.jpg"	Catering	"Jakarta, ID"
taurus katering bandung	taurus-katering-bandung	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/24dd0995caec5833bb9c3b61660a3b8ceeeb897d/taurus-katering-bandung.jpg"	Catering	"Bandung, ID"
Petit Lapin	petit-lapin	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/DSC00172_1_1_aetyvm/petit-lapin.jpg"	Catering	"Jakarta, ID"
Sugar&Salt	sugarsalt	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/image_ovodzj/sugarsalt.jpg"	Catering	"Jakarta, ID"
Bali Catering Company	bali-catering-company	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/rby06511-r11Txo3rI/bali-catering-company.jpg"	Catering	"Bali, ID"
Kaminari Catering	kaminari-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/whatsapp-image-2018-08-24-at-6.23.43-pm-BJrDvJBw7/kaminari-catering.jpg"	Catering	"Bali, ID"
KREME patisserie	kreme-patisserie	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/image_ywxjbk/kreme-patisserie.jpg"	Catering	"Surabaya, ID"
Brown Homebake	brown-homebake		Catering	"Bandung, ID"
Kopi Express	kopi-express	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/bridestory_nqnvep/kopi-express.jpg"	Catering	"Singapore, SG"
Gloriamaris	gloriamaris	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo_u8bkzf/gloriamaris.png"	Catering	"Metro Manila, PH"
Wishlist by Coco Bello	wishlist-coco-bello	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/dc1155817c9e9c98ce272f6796cd96933a74b702/wishlist-coco-bello.jpg"	Catering	"Bogor, ID"
Surabe Catering	surabe-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/fa-surabe-logo-04-H1M3sTCGI/surabe-catering.png"	Catering	"Surabaya, ID"
El Toro Bali	el-toro-bali	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/file_t19r3n/el-toro-bali.png"	Catering	"Bali, ID"
Mochi and Molly	mochi-and-molly-1	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/DSCF0225_wubunp/mochi-and-molly-1.jpg"	Catering	"Jakarta, ID"
Caylin Cake	caylin-cake	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/CaylinCake_logo_blioj4/caylin-cake.png"	Catering	"Jakarta, ID"
PastryDen Pte Ltd	pastry-den	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/pastryden-iconlogo_1_o4gf7d/pastry-den.png"	Catering	"Singapore, SG"
Dea Catering	dea-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/IMG_20170513_131750_whyr3k/dea-catering.jpg"	Catering	"Tangerang, ID"
Cateringky	cateringky	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo-catering-baruuuuuu-rkS_WiKOU/cateringky.png"	Catering	"Cianjur, ID"
Tiska Catering	tiska-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logo_tiska_hor_ver-03-copy-HyjdKWyTf/tiska-catering.jpg"	Catering	"Bogor, ID"
"The NJONJA, Gourmet Catering"	the-njonja-gourmet-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/THE_NJONJA_REV_BRIDESTORY_dtdnqn/the-njonja-gourmet-catering.png"	Catering	"Jakarta, ID"
Merah Putih Catering	merah-putih-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/MP_Logo_Square_nx0vpt/merah-putih-catering.jpg"	Catering	"Bali, ID"
Oma Thia's Kitchen Catering	oma-thias-kitchen-catering	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/logobaru-HJxt-xFNf/oma-thias-kitchen-catering.jpeg"	Catering	"Bali, ID"
Adelia Wedding Solution	adelia-wedding-solution	"https://london.bridestory.com/images/c_fill,dpr_1.0,f_auto,fl_progressive,h_160,pg_1,q_80,w_160/v1/assets/Adelia_Wedding_14_uvw8vv/adelia-wedding-solution.jpg"	Catering	"Bogor, ID"
